"","orf_name","min_peps","min_prob","GENENAME","ENTREZID","ENSEMBL","DESCRIPTION","min_crap_expt","status","pma_int","band"
"82","YBR080C",1,80,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",9,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"83","YBR080C",1,80,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",13,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"84","YBR080C",1,80,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",11,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"85","YBR080C",1,80,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",3,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"86","YBR080C",1,90,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",9,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"87","YBR080C",1,90,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",3,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"88","YBR080C",1,90,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",13,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"89","YBR080C",1,90,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",11,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"90","YBR080C",1,90,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",15,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"91","YBR080C",1,90,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",5,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"92","YBR080C",1,90,"SEC18","852372","YBR080C","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)",7,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"93","YBR127C",1,80,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",9,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"94","YBR127C",1,80,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",13,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"95","YBR127C",1,80,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",11,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"96","YBR127C",1,80,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",7,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"97","YBR127C",1,80,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",15,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"98","YBR127C",1,90,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",11,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"99","YBR127C",1,90,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",9,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"100","YBR127C",1,90,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",13,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"101","YBR127C",1,90,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",7,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"102","YBR127C",1,90,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",15,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"103","YBR127C",5,80,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",11,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"104","YBR127C",5,80,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",9,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"105","YBR127C",5,80,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",7,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"106","YBR127C",5,80,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",15,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"107","YBR127C",5,80,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",13,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"108","YBR127C",5,90,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",11,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"109","YBR127C",5,90,"VMA2","852424","YBR127C","Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant",7,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
