"","orf_name","row","column","cor","num_obs","gene1","gene2","SGD","ENTREZID","GENENAME","ENSEMBL","DESCRIPTION"
"84","YOR027W","chr4_94133","chr15_381053",0.756327919342572,2238,NA,"YOR027W","S000005553","854192","STI1","YOR027W","Hsp90 cochaperone; regulates spatial organization of amyloid-like proteins in the cytosol, thereby buffering the proteotoxicity caused by amyloid-like proteins; interacts with the Ssa group of the cytosolic Hsp70 chaperones and activates Ssa1p ATPase activity; interacts with Hsp90 chaperones and inhibits their ATPase activity; homolog of mammalian Hop"
"85","YDR080W","chr4_94133","chr4_604008",0.755870511114676,2238,NA,"YDR080W","S000002487","851653","VPS41","YDR080W","Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector, interacting specifically with the GTP-bound conformation of Ypt7p, facilitating tethering, docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites"
"86","YKR019C","chr4_94133","chr11_476216",0.755717567731079,2238,NA,"YKR019C","S000001727","853889","IRS4","YKR019C","EH domain-containing protein; involved in regulating phosphatidylinositol 4,5-bisphosphate levels and autophagy; Irs4p and Tax4p bind and activate the PtdIns phosphatase Inp51p; Irs4p and Tax4p are involved in localizing Atg17p to the PAS; IRS4 has a paralog, TAX4, that arose from the whole genome duplication"
"87","YDR463W","chr4_94133","chr4_1386642",0.755176412402339,2238,NA,"YDR463W","S000002871","852074","STP1","YDR463W","Transcription factor; contains a N-terminal regulatory motif (RI) that acts as a cytoplasmic retention determinant and as an Asi dependent degron in the nucleus; undergoes proteolytic processing by SPS (Ssy1p-Ptr3p-Ssy5p)-sensor component Ssy5p in response to extracellular amino acids; activates transcription of amino acid permease genes and may have a role in tRNA processing; STP1 has a paralog, STP2, that arose from the whole genome duplication"
"88","YDR468C","chr4_94133","chr4_1398026",0.755096642857611,2238,NA,"YDR468C","S000002876","852079","TLG1","YDR468C","Essential t-SNARE that mediates fusion of vesicles with the late Golgi; forms a complex with Tlg2p and Vti1p; mediates fusion of endosome-derived vesicles with the late Golgi; binds the docking complex VFT (Vps fifty-three) through interaction with Vps51p"
"89","YLR219W","chr4_94133","chr12_574151",0.755072304264777,2238,NA,"YLR219W","S000004209","850916","MSC3","YLR219W","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress"
"90","YGR119C","chr4_94133","chr7_728046",0.755046197294528,2238,NA,"YGR119C","S000003351","853016","NUP57","YGR119C","FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)"
"91","YOR194C","chr4_94133","chr15_711683",0.754806848306009,2238,NA,"YOR194C","S000005720","854369","TOA1","YOR194C","TFIIA large subunit; involved in transcriptional activation, acts as antirepressor or as coactivator; required, along with Toa2p, for ribosomal protein gene transcription in vivo; homologous to largest and second largest subunits of human and Drosophila TFIIA"
"92","YKR072C","chr4_94133","chr11_576435",0.754325233862685,2238,NA,"YKR072C","S000001780","853946","SIS2","YKR072C","Negative regulatory subunit of protein phosphatase 1 (Ppz1p); involved in coenzyme A biosynthesis; subunit of phosphopantothenoylcysteine decarboxylase (PPCDC: Cab3p, Sis2p, Vhs3p) complex and the CoA-Synthesizing Protein Complex (CoA-SPC: Cab2p, Cab3p, Cab4p, Cab5p, Sis2p and Vhs3p); SIS2 has a paralog, VHS3, that arose from the whole genome duplication"
"93","YBR151W","chr4_94133","chr2_545028",0.75424851749221,2238,NA,"YBR151W","S000000355","852448","APD1","YBR151W","Protein of unknown function; required for normal localization of actin patches and for normal tolerance of sodium ions and hydrogen peroxide; localizes to both cytoplasm and nucleus"
"94","YKL012W","chr4_94133","chr11_418310",0.753788323837109,2238,NA,"YKL012W","S000001495","853857","PRP40","YKL012W","U1 snRNP protein involved in splicing; interacts with the branchpoint-binding protein during the formation of the second commitment complex"
"95","YKR066C","chr4_94133","chr11_566113",0.753189391656105,2238,NA,"YKR066C","S000001774","853940","CCP1","YKR066C","Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria, involved in the response to oxidative stress"
"96","YNL091W","chr4_94133","chr14_452408",0.751864343646543,2238,NA,"YNL091W","S000005035","855633","NST1","YNL091W","Protein of unknown function; mediates sensitivity to salt stress; interacts physically with the splicing factor Msl1p and also displays genetic interaction with MSL1"
"97","YBR255W","chr4_94133","chr2_724456",0.751850921536513,2238,NA,"YBR255W","S000000459","852557","MTC4","YBR255W","Protein of unknown function; required for normal growth rate at 15 degrees C; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; mtc4 is synthetically sick with cdc13-1"
"98","YGR193C","chr4_94133","chr7_884509",0.751765783101641,2238,NA,"YGR193C","S000003425","853107","PDX1","YGR193C","E3-binding protein of the mitochondrial pyruvate dehydrogenase complex; plays a structural role in the complex by binding and positioning dihydrolipoamide dehydrogenase (E3) to the dihydrolipoamide acetyltransferase (E2) core"
"99","YIL036W","chr4_94133","chr9_285666",0.751716176664243,2238,NA,"YIL036W","S000001298","854775","CST6","YIL036W","Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog, ACA1, that arose from the whole genome duplication"
"100","YAL042W","chr4_94133","chr1_61316",0.751560091343165,2238,NA,"YAL042W","S000000040","851256","ERV46","YAL042W","Protein localized to COPII-coated vesicles; forms a complex with Erv41p; involved in the membrane fusion stage of transport"
"101","YHR071C-A","chr4_94133","chr8_238910",0.751486725075337,1564,NA,"YHR071C-A","S000028781",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF ERG7/YHR072W"
"102","YBR059C","chr4_94133","chr2_356861",0.751398862468859,2238,NA,"YBR059C","S000000263","852351","AKL1","YBR059C","Ser-Thr protein kinase; member (with Ark1p and Prk1p) of the Ark kinase family; involved in endocytosis and actin cytoskeleton organization"
"103","YLR119W","chr4_94133","chr12_385534",0.751374386870407,2238,NA,"YLR119W","S000004109","850810","SRN2","YLR119W","Component of the ESCRT-I complex; ESCRT-I is involved in ubiquitin-dependent sorting of proteins into the endosome; suppressor of rna1-1 mutation; may be involved in RNA export from nucleus"
"104","YHL019C","chr4_94133","chr8_67731",0.750695862395452,2238,NA,"YHL019C","S000001011","856367","APM2","YHL019C","Protein of unknown function; homologous to the medium chain of mammalian clathrin-associated protein complex; involved in vesicular transport"
"105","YBR035C","chr4_94133","chr2_306269",0.750683794602457,2238,NA,"YBR035C","S000000239","852323","PDX3","YBR035C","Pyridoxine (pyridoxamine) phosphate oxidase; has homologs in E. coli and Myxococcus xanthus; transcription is under the general control of nitrogen metabolism"
"106","YLR189C","chr4_94133","chr12_530797",0.750482034374034,2238,NA,"YLR189C","S000004179","850886","ATG26","YLR189C","UDP-glucose:sterol glucosyltransferase; conserved enzyme involved in synthesis of sterol glucoside membrane lipids; in contrast to ATG26 from P. pastoris, S. cerevisiae ATG26 is not involved in autophagy"
"107","YNR069C","chr4_94133","chr14_761123",0.750321837942492,2237,NA,"YNR069C","S000005352","855806","BSC5","YNR069C","Protein of unknown function; shows homology with N-terminal end of Bul1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough expression includes YNR068C and the locus for this readthrough is termed BUL3; Bul3p is involved in ubiquitin-mediated sorting of plasma membrane proteins; readthrough and shortened forms of Bul3p interact with Rsp5p differently in vitro"
"108","YLR095C","chr4_94133","chr12_329677",0.750181856705756,2238,NA,"YLR095C","S000004085","850784","IOC2","YLR095C","Subunit of the Isw1b complex; exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing; contains a PHD finger motif; other complex members are Isw1p and Ioc4p"
"109","YOR259C","chr4_94133","chr15_812395",0.750049133527449,2238,NA,"YOR259C","S000005785","854433","RPT4","YOR259C","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in degradation of ubiquitinated substrates; contributes preferentially to ERAD; required for spindle pole body duplication; mainly nuclear localization"
"110","YGL203C","chr4_94133","chr7_112475",0.749870138549816,2238,NA,"YGL203C","S000003171","852670","KEX1","YGL203C","Cell death protease essential for hypochlorite-induced apoptosis; involved in the processing of killer toxin and alpha factor precursor; cleaves Lys and Arg residues from the C-terminus of peptides and proteins"
"111","YIL022W","chr4_94133","chr9_311165",0.749589679675582,2238,NA,"YIL022W","S000001284","854790","TIM44","YIL022W","Essential component of the TIM23 complex; tethers the import motor and regulatory factors (PAM complex) to the translocation channel (Tim23p-Tim17p core complex); TIM23 complex is short for the translocase of the inner mitochondrial membrane"
"112","YOR221C","chr4_94133","chr15_756476",0.749588581047554,2216,NA,"YOR221C","S000005747","854396","MCT1","YOR221C","Predicted malonyl-CoA:ACP transferase; putative component of a type-II mitochondrial fatty acid synthase that produces intermediates for phospholipid remodeling"
"113","YBL060W","chr4_94133","chr2_107932",0.749570729929665,2238,NA,"YBL060W","S000000156","852219","YEL1","YBL060W","Guanine nucleotide exchange factor specific for Arf3p; localized to the bud neck and tip; required for localization of Arf3p to the bud neck and tip"
"114","YNL314W","chr4_94133","chr14_44447",0.748612471018365,2238,NA,"YNL314W","S000005258","855402","DAL82","YNL314W","Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain"
"115","YML064C","chr4_94133","chr13_145139",0.748450148238752,2238,NA,"YML064C","S000004529","854938","TEM1","YML064C","GTP-binding protein of the Ras superfamily; involved in termination of M-phase; controls actomyosin and septin dynamics during cytokinesis"
"116","YPR086W","chr4_94133","chr16_710101",0.748348108128262,2238,NA,"YPR086W","S000006290","856201","SUA7","YPR086W","Transcription factor TFIIB; a general transcription factor required for transcription initiation and start site selection by RNA polymerase II"
"117","YGR167W","chr4_94133","chr7_832456",0.748192128708744,2238,NA,"YGR167W","S000003399","853077","CLC1","YGR167W","Clathrin light chain; subunit of the major coat protein involved in intracellular protein transport and endocytosis; regulates endocytic progression; thought to regulate clathrin function; the clathrin triskelion is a trimeric molecule composed of three heavy chains that radiate from a vertex and three light chains which bind noncovalently near the vertex of the triskelion"
"118","YPR045C","chr4_94133","chr16_655140",0.747769092751573,2238,NA,"YPR045C","S000006249","856158","THP3","YPR045C","Protein that may have a role in transcription elongation; forms a complex with Csn12p that is recruited to transcribed genes; possibly involved in splicing based on pre-mRNA accumulation defect for many intron-containing genes"
